,Store,Dept,Date,Weekly_Sales,IsHoliday_x,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday_y
4621,1,46,2010-09-17,16773.5,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4622,1,48,2010-09-17,127.0,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4623,1,49,2010-09-17,13938.16,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4624,1,51,2010-09-17,5.56,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4625,1,52,2010-09-17,3103.95,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4626,1,54,2010-09-17,2.0,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4627,1,55,2010-09-17,12760.14,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4628,1,56,2010-09-17,1894.81,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4629,1,58,2010-09-17,3572.0,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4630,1,59,2010-09-17,545.79,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4631,1,60,2010-09-17,1152.8,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4632,1,67,2010-09-17,6395.78,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4633,1,71,2010-09-17,2770.02,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4634,1,72,2010-09-17,43582.89,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4635,1,74,2010-09-17,10739.64,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4636,1,79,2010-09-17,31291.01,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4637,1,80,2010-09-17,14457.98,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4638,1,81,2010-09-17,28747.53,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4639,1,82,2010-09-17,17499.58,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4640,1,83,2010-09-17,5944.46,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4641,1,85,2010-09-17,4007.6,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4642,1,87,2010-09-17,37790.47,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4643,1,90,2010-09-17,74851.3,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4644,1,91,2010-09-17,66229.7,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4645,1,92,2010-09-17,129176.82,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4646,1,93,2010-09-17,68491.35,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4647,1,94,2010-09-17,60505.14,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4648,1,95,2010-09-17,124372.9,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4649,1,96,2010-09-17,25585.71,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4650,1,97,2010-09-17,35442.67,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4651,1,98,2010-09-17,10745.44,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4652,1,1,2010-09-17,19354.23,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4653,1,2,2010-09-17,44681.64,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4654,1,3,2010-09-17,10722.46,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4655,1,4,2010-09-17,33999.01,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4656,1,5,2010-09-17,15862.61,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4657,1,6,2010-09-17,4492.88,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4658,1,7,2010-09-17,17397.01,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4659,1,8,2010-09-17,33762.32,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4660,1,9,2010-09-17,28481.77,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4661,1,10,2010-09-17,29212.99,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4662,1,11,2010-09-17,16553.48,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4663,1,12,2010-09-17,9974.03,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4664,1,13,2010-09-17,38416.22,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4665,1,14,2010-09-17,13783.27,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4666,1,16,2010-09-17,17672.01,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4667,1,17,2010-09-17,8794.19,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4668,1,18,2010-09-17,1583.71,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4669,1,19,2010-09-17,1933.16,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4670,1,20,2010-09-17,3146.58,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4671,1,21,2010-09-17,7477.6,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4672,1,22,2010-09-17,7434.0,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4673,1,23,2010-09-17,15589.89,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4674,1,24,2010-09-17,3343.8,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4675,1,25,2010-09-17,7817.07,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4676,1,26,2010-09-17,5000.9,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4677,1,27,2010-09-17,728.02,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4678,1,28,2010-09-17,604.44,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4679,1,29,2010-09-17,3959.42,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4680,1,30,2010-09-17,3045.1,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4681,1,31,2010-09-17,1827.21,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4682,1,32,2010-09-17,6858.67,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4683,1,33,2010-09-17,3918.06,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4684,1,34,2010-09-17,9008.5,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4685,1,35,2010-09-17,1842.0,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4686,1,36,2010-09-17,204.0,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4687,1,37,2010-09-17,2549.96,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4688,1,38,2010-09-17,76162.38,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4689,1,40,2010-09-17,56516.67,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4690,1,41,2010-09-17,2109.0,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4691,1,42,2010-09-17,6925.84,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4692,1,44,2010-09-17,5128.87,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4693,1,46,2010-09-17,16773.5,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4694,1,48,2010-09-17,127.0,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4695,1,49,2010-09-17,13938.16,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4696,1,51,2010-09-17,5.56,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4697,1,52,2010-09-17,3103.95,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4698,1,54,2010-09-17,2.0,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4699,1,55,2010-09-17,12760.14,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4700,1,56,2010-09-17,1894.81,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4701,1,58,2010-09-17,3572.0,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4702,1,59,2010-09-17,545.79,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4703,1,60,2010-09-17,1152.8,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4704,1,67,2010-09-17,6395.78,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4705,1,71,2010-09-17,2770.02,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4706,1,72,2010-09-17,43582.89,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4707,1,74,2010-09-17,10739.64,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4708,1,79,2010-09-17,31291.01,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4709,1,80,2010-09-17,14457.98,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4710,1,81,2010-09-17,28747.53,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4711,1,82,2010-09-17,17499.58,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4712,1,83,2010-09-17,5944.46,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4713,1,85,2010-09-17,4007.6,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4714,1,87,2010-09-17,37790.47,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4715,1,90,2010-09-17,74851.3,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4716,1,91,2010-09-17,66229.7,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4717,1,92,2010-09-17,129176.82,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4718,1,93,2010-09-17,68491.35,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4719,1,94,2010-09-17,60505.14,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4720,1,95,2010-09-17,124372.9,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4721,1,96,2010-09-17,25585.71,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4722,1,97,2010-09-17,35442.67,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4723,1,98,2010-09-17,10745.44,False,A,151315,82.11,2.582,,,,,,211.5224596,7.787000000000001,False
4724,1,1,2010-09-24,18122.52,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4725,1,2,2010-09-24,42477.49,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4726,1,3,2010-09-24,8097.92,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4727,1,4,2010-09-24,32497.43,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4728,1,5,2010-09-24,17039.38,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4729,1,6,2010-09-24,4601.39,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4730,1,7,2010-09-24,18227.39,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4731,1,8,2010-09-24,31381.97,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4732,1,9,2010-09-24,27585.27,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4733,1,10,2010-09-24,29097.1,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4734,1,11,2010-09-24,16215.81,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4735,1,12,2010-09-24,9705.47,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4736,1,13,2010-09-24,37293.43,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4737,1,14,2010-09-24,11847.72,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4738,1,16,2010-09-24,14857.74,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4739,1,17,2010-09-24,9687.73,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4740,1,18,2010-09-24,3130.76,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4741,1,19,2010-09-24,1644.9,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4742,1,20,2010-09-24,3314.39,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4743,1,21,2010-09-24,6974.13,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4744,1,22,2010-09-24,8387.18,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4745,1,23,2010-09-24,15671.19,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4746,1,24,2010-09-24,3526.46,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4747,1,25,2010-09-24,7886.08,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4748,1,26,2010-09-24,5282.7,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4749,1,27,2010-09-24,791.7,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4750,1,28,2010-09-24,560.07,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4751,1,29,2010-09-24,3775.77,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4752,1,30,2010-09-24,3586.76,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4753,1,31,2010-09-24,1917.67,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4754,1,32,2010-09-24,7029.95,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4755,1,33,2010-09-24,3591.66,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4756,1,34,2010-09-24,8404.83,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4757,1,35,2010-09-24,2375.0,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4758,1,36,2010-09-24,252.0,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4759,1,37,2010-09-24,2828.76,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4760,1,38,2010-09-24,87720.98,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4761,1,40,2010-09-24,55407.67,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4762,1,41,2010-09-24,1930.0,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4763,1,42,2010-09-24,7714.03,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4764,1,44,2010-09-24,6279.62,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4765,1,46,2010-09-24,15994.65,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4766,1,48,2010-09-24,267.0,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4767,1,49,2010-09-24,13060.87,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4768,1,52,2010-09-24,2943.19,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4769,1,54,2010-09-24,55.0,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4770,1,55,2010-09-24,9499.36,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4771,1,56,2010-09-24,2716.66,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4772,1,58,2010-09-24,2746.0,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4773,1,59,2010-09-24,560.15,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4774,1,60,2010-09-24,853.6,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4775,1,67,2010-09-24,5693.67,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4776,1,71,2010-09-24,1585.86,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4777,1,72,2010-09-24,39528.86,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4778,1,74,2010-09-24,10450.29,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4779,1,79,2010-09-24,27292.08,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4780,1,80,2010-09-24,15325.49,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4781,1,81,2010-09-24,26864.57,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4782,1,82,2010-09-24,17168.59,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4783,1,83,2010-09-24,3945.95,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4784,1,85,2010-09-24,4174.67,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4785,1,87,2010-09-24,36673.43,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4786,1,90,2010-09-24,69826.6,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4787,1,91,2010-09-24,57245.19,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4788,1,92,2010-09-24,110184.21,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4789,1,93,2010-09-24,57661.06,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4790,1,94,2010-09-24,54232.52,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4791,1,95,2010-09-24,114702.69,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4792,1,96,2010-09-24,29862.55,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4793,1,97,2010-09-24,31177.11,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4794,1,98,2010-09-24,10779.14,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4795,1,1,2010-09-24,18122.52,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4796,1,2,2010-09-24,42477.49,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4797,1,3,2010-09-24,8097.92,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4798,1,4,2010-09-24,32497.43,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4799,1,5,2010-09-24,17039.38,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4800,1,6,2010-09-24,4601.39,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4801,1,7,2010-09-24,18227.39,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4802,1,8,2010-09-24,31381.97,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4803,1,9,2010-09-24,27585.27,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4804,1,10,2010-09-24,29097.1,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4805,1,11,2010-09-24,16215.81,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4806,1,12,2010-09-24,9705.47,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4807,1,13,2010-09-24,37293.43,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4808,1,14,2010-09-24,11847.72,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4809,1,16,2010-09-24,14857.74,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4810,1,17,2010-09-24,9687.73,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4811,1,18,2010-09-24,3130.76,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4812,1,19,2010-09-24,1644.9,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4813,1,20,2010-09-24,3314.39,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4814,1,21,2010-09-24,6974.13,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4815,1,22,2010-09-24,8387.18,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4816,1,23,2010-09-24,15671.19,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4817,1,24,2010-09-24,3526.46,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4818,1,25,2010-09-24,7886.08,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4819,1,26,2010-09-24,5282.7,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4820,1,27,2010-09-24,791.7,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4821,1,28,2010-09-24,560.07,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4822,1,29,2010-09-24,3775.77,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4823,1,30,2010-09-24,3586.76,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4824,1,31,2010-09-24,1917.67,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4825,1,32,2010-09-24,7029.95,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4826,1,33,2010-09-24,3591.66,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4827,1,34,2010-09-24,8404.83,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4828,1,35,2010-09-24,2375.0,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4829,1,36,2010-09-24,252.0,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4830,1,37,2010-09-24,2828.76,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4831,1,38,2010-09-24,87720.98,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4832,1,40,2010-09-24,55407.67,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4833,1,41,2010-09-24,1930.0,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4834,1,42,2010-09-24,7714.03,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4835,1,44,2010-09-24,6279.62,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4836,1,46,2010-09-24,15994.65,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4837,1,48,2010-09-24,267.0,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4838,1,49,2010-09-24,13060.87,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4839,1,52,2010-09-24,2943.19,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4840,1,54,2010-09-24,55.0,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4841,1,55,2010-09-24,9499.36,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4842,1,56,2010-09-24,2716.66,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4843,1,58,2010-09-24,2746.0,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4844,1,59,2010-09-24,560.15,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4845,1,60,2010-09-24,853.6,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4846,1,67,2010-09-24,5693.67,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4847,1,71,2010-09-24,1585.86,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4848,1,72,2010-09-24,39528.86,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4849,1,74,2010-09-24,10450.29,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4850,1,79,2010-09-24,27292.08,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4851,1,80,2010-09-24,15325.49,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4852,1,81,2010-09-24,26864.57,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4853,1,82,2010-09-24,17168.59,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4854,1,83,2010-09-24,3945.95,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4855,1,85,2010-09-24,4174.67,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
4856,1,87,2010-09-24,36673.43,False,A,151315,80.94,2.6239999999999997,,,,,,211.59722459999998,7.787000000000001,False
